nces,ben,ffl_name,sites,nces_name,nces_schools,latitude,longitude,buildings_lt1_5,buildings_1_5to3,buildings_3to10,buildings_10to25,buildings_25to50,buildings_50to100,buildings_gt100,min_sites_schools,pct_sites_accounted_for ,nces_over_ffl_sites,data_quality_score,capped_buildings_gt50,pct_bldgs_gt50,pct_bldgs_gt50_alt,bldgs_gt50_alt,pct_bldgs_gt50_alt_label
3008640,,,,DEEP CREEK ELEM,1,47.364295,-111.443179,,,,,,,,1,,,4,0,,,,NA
3008730,,,,DEERFIELD ELEM,1,47.0602,-109.4151,,,,,,,,1,,,4,0,,,,NA
3008850,,,,DENTON H S,1,47.3173,-109.9406,,,,,,,,1,,,4,0,,,,NA
3009000,,,,DIVIDE ELEM,1,45.750765,-112.753442,,,,,,,,1,,,4,0,,,,NA
3009210,,,,DRUMMOND H S,1,46.6701,-113.1478,,,,,,,,1,,,4,0,,,,NA
3010170,,,,FAIRFIELD H S,1,47.614658,-111.97641,,,,,,,,1,,,4,0,,,,NA
3010290,,,,FAIRVIEW H S,1,47.850139,-104.047792,,,,,,,,1,,,4,0,,,,NA
3010530,,,,FERGUS H S,1,47.062078,-109.429289,,,,,,,,1,,,4,0,,,,NA
3010800,,,,FISHTAIL ELEM,1,45.449413,-109.503701,,,,,,,,1,,,4,0,,,,NA
3010820,,,,WISE RIVER ELEM,1,45.787888,-112.95191,,,,,,,,1,,,4,0,,,,NA
3010950,,,,OLNEY-BISSELL ELEM,2,48.380675,-114.460447,,,,,,,,2,,,4,0,,,,NA
3011190,,,,FORSYTH H S,1,46.268799,-106.68032,,,,,,,,1,,,4,0,,,,NA
3011260,,,,FORT BENTON H S,1,47.822016,-110.667772,,,,,,,,1,,,4,0,,,,NA
3011340,,,,FORTINE ELEM,1,48.76414,-114.90444,,,,,,,,1,,,4,0,,,,NA
3011460,,,,FRAZER H S,1,48.05823,-106.04709,,,,,,,,1,,,4,0,,,,NA
3011580,,,,FROID H S,1,48.335743,-104.489103,,,,,,,,1,,,4,0,,,,NA
3011730,,,,GALATA ELEM,1,48.4766,-111.3518,,,,,,,,1,,,4,0,,,,NA
3011790,,,,GALLATIN GATEWAY ELEM,2,45.591036,-111.199807,,,,,,,,2,,,4,0,,,,NA
3011850,,,,GARDINER H S,1,45.03191,-110.71127,,,,,,,,1,,,4,0,,,,NA
3011880,,,,GARFIELD COUNTY H S,1,47.31934,-106.90704,,,,,,,,1,,,4,0,,,,NA
3011910,,,,BIG DRY CREEK ELEM,0,47.3184,-106.91,,,,,,,,0,,,4,0,,,,NA
3011990,,,,ROSS ELEM,1,47.2457,-107.9447,,,,,,,,1,,,4,0,,,,NA
3012060,,,,SAND SPRINGS ELEM,1,47.0999,-107.4882,,,,,,,,1,,,4,0,,,,NA
3012210,,,,GERALDINE H S,1,47.603185,-110.269069,,,,,,,,1,,,4,0,,,,NA
3012300,,,,GEYSER H S,1,47.2578,-110.4921,,,,,,,,1,,,4,0,,,,NA
3012570,,,,GOLD CREEK ELEM,1,46.584472,-112.928132,,,,,,,,1,,,4,0,,,,NA
3012600,,,,GOLDEN RIDGE ELEM,1,47.56748,-112.279661,,,,,,,,1,,,4,0,,,,NA
3012900,,,,GRANT ELEM,1,45.209998,-112.634214,,,,,,,,1,,,4,0,,,,NA
3012960,,,,GRASS RANGE ELEM,2,47.02398,-108.80058,,,,,,,,2,,,4,0,,,,NA
3013050,,,,GREAT FALLS H S,2,47.492879,-111.300986,,,,,,,,2,,,4,0,,,,NA
3013110,,,,GREENFIELD ELEM,2,47.63893,-111.86161,,,,,,,,2,,,4,0,,,,NA
3013140,,,,GREYCLIFF ELEM,1,45.762344,-109.7856,,,,,,,,1,,,4,0,,,,NA
3013200,,,,HALL ELEM,1,46.58543,-113.24821,,,,,,,,1,,,4,0,,,,NA
3013280,,,,HAWKS HOME ELEM,2,45.28147,-104.850855,,,,,,,,2,,,4,0,,,,NA
3013340,,,,HARDIN H S,1,45.7857,-107.5572,,,,,,,,1,,,4,0,,,,NA
3013360,,,,PLENTY COUPS H S,1,45.425953,-108.535939,,,,,,,,1,,,4,0,,,,NA
3013400,,,,HARLEM H S,1,48.534021,-108.791886,,,,,,,,1,,,4,0,,,,NA
3013440,,,,HARLOWTON ELEM,2,46.436018,-109.828636,,,,,,,,2,,,4,0,,,,NA
3013590,,,,HAVRE H S,1,48.547939,-109.677352,,,,,,,,1,,,4,0,,,,NA
3013830,,,,HELENA H S,2,46.583417,-112.036737,,,,,,,,2,,,4,0,,,,NA
3013890,,,,HELMVILLE ELEM,1,46.8658,-112.95999,,,,,,,,1,,,4,0,,,,NA
3014070,,,,HIGHWOOD H S,1,47.58417,-110.796853,,,,,,,,1,,,4,0,,,,NA
3014150,,,,COTTONWOOD ELEM,1,48.56146,-109.67653,,,,,,,,1,,,4,0,,,,NA
3014370,,,,HINSDALE H S,1,48.3943,-107.0847,,,,,,,,1,,,4,0,,,,NA
3014640,,,,HOT SPRINGS H S,1,47.608968,-114.666017,,,,,,,,1,,,4,0,,,,NA
3015060,,,,JACKSON ELEM,1,45.3677,-113.4093,,,,,,,,1,,,4,0,,,,NA
3015120,,,,JEFFERSON H S,1,46.234023,-112.120082,,,,,,,,1,,,4,0,,,,NA
3015260,,,,JOLIET H S,1,45.482893,-108.970958,,,,,,,,1,,,4,0,,,,NA
3015390,,,,JUDITH GAP H S,1,46.6791,-109.7533,,,,,,,,1,,,4,0,,,,NA
3015420,,,,FLATHEAD H S,2,48.196318,-114.311318,,,,,,,,2,,,4,0,,,,NA
3015510,,,,KESTER ELEM,1,47.5731,-106.667,,,,,,,,1,,,4,0,,,,NA
3015610,,,,KING COLONY ELEM,1,47.0602,-109.4151,,,,,,,,1,,,4,0,,,,NA
3015690,,,,KNEES ELEM,1,48.030688,-111.611962,,,,,,,,1,,,4,0,,,,NA
3015900,,,,UPPER WEST SHORE ELEM,1,47.86562,-114.27287,,,,,,,,1,,,4,0,,,,NA
3015930,,,,SWAN LAKE-SALMON ELEM,1,47.921659,-113.84096,,,,,,,,1,,,4,0,,,,NA
3016020,,,,LAMBERT H S,1,47.6849,-104.6228,,,,,,,,1,,,4,0,,,,NA
3016110,,,,LAMOTTE ELEM,2,45.639268,-110.942182,,,,,,,,2,,,4,0,,,,NA
3016230,,,,LAUREL H S,1,45.672557,-108.768542,,,,,,,,1,,,4,0,,,,NA
3016360,,,,LENNEP ELEM,1,46.413223,-110.543777,,,,,,,,1,,,4,0,,,,NA
3016770,,,,LINCOLN COUNTY H S,1,48.884542,-115.048534,,,,,,,,1,,,4,0,,,,NA
3016810,,,,LINCOLN K-12 SCHOOLS,3,46.95518,-112.674049,,,,,,,,3,,,4,0,,,,NA
3017010,,,,LODGE GRASS ELEM,2,45.317134,-107.370814,,,,,,,,2,,,4,0,,,,NA
3017040,,,,LODGE GRASS H S,1,45.3174,-107.3701,,,,,,,,1,,,4,0,,,,NA
3017190,,,,LONE ROCK ELEM,2,46.567177,-113.982749,,,,,,,,2,,,4,0,,,,NA
3017340,,,,LUSTRE ELEM,1,48.407452,-105.938814,,,,,,,,1,,,4,0,,,,NA
3017370,,,,LUTHER ELEM,1,45.284387,-109.424269,,,,,,,,1,,,4,0,,,,NA
3017520,,,,MALMBORG ELEM,1,45.669837,-110.837137,,,,,,,,1,,,4,0,,,,NA
3017640,,,,MANHATTAN HIGH SCHOOL,1,45.860487,-111.328628,,,,,,,,1,,,4,0,,,,NA
3017700,,,,MARION ELEM,2,48.103388,-114.663641,,,,,,,,2,,,4,0,,,,NA
3018060,,,,MCLEOD ELEM,1,45.661553,-110.116225,,,,,,,,1,,,4,0,,,,NA
3018210,,,,MELROSE ELEM,1,45.6312,-112.6869,,,,,,,,1,,,4,0,,,,NA
3018270,,,,MELSTONE H S,1,46.600881,-107.867609,,,,,,,,1,,,4,0,,,,NA
3018290,,,,MELVILLE ELEM,1,46.097074,-109.948099,,,,,,,,1,,,4,0,,,,NA
3018540,,,,MISSOULA H S,4,46.864045,-113.999787,,,,,,,,4,,,4,0,,,,NA
3018570,,,,MISSOULA ELEM,12,46.864045,-113.999787,,,,,,,,12,,,4,0,,,,NA
3018660,,,,MOLT ELEM,1,45.86145,-108.927351,,,,,,,,1,,,4,0,,,,NA
3018900,,,,MOORE H S,1,46.973257,-109.691994,,,,,,,,1,,,4,0,,,,NA
3018960,,,,MORIN ELEM,1,45.532562,-108.427227,,,,,,,,1,,,4,0,,,,NA
3019310,,,,NORTH HARLEM COLONY ELEM,1,48.5857,-108.7558,,,,,,,,1,,,4,0,,,,NA
3019500,,,,NOXON H S,1,47.9935,-115.7763,,,,,,,,1,,,4,0,,,,NA
3019530,,,,NYE ELEM,1,45.429662,-109.744661,,,,,,,,1,,,4,0,,,,NA
3019950,,,,OVANDO ELEM,1,47.019654,-113.128326,,,,,,,,1,,,4,0,,,,NA
3019980,,,,PARADISE ELEM,1,47.3895,-114.8021,,,,,,,,1,,,4,0,,,,NA
3020070,,,,PARK CITY H S,1,45.630539,-108.915656,,,,,,,,1,,,4,0,,,,NA
3020100,,,,PARK H S,1,45.661675,-110.558562,,,,,,,,1,,,4,0,,,,NA
3020170,,,,PASS CREEK ELEM,1,45.977166,-111.103454,,,,,,,,1,,,4,0,,,,NA
3020240,,,,PENDROY ELEM,1,48.0742,-112.3007,,,,,,,,1,,,4,0,,,,NA
3020670,,,,PINE CREEK ELEM,2,45.518138,-110.563226,,,,,,,,2,,,4,0,,,,NA
3020690,,,,PINE GROVE ELEM,1,47.2738,-107.6353,,,,,,,,1,,,4,0,,,,NA
3020850,,,,PLAINS H S,1,47.464815,-114.885771,,,,,,,,1,,,4,0,,,,NA
3020880,,,,PLEASANT VALLEY ELEM,1,48.177908,-114.961736,,,,,,,,1,,,4,0,,,,NA
3021030,,,,POLARIS ELEM,1,45.36144,-113.12409,,,,,,,,1,,,4,0,,,,NA
3021090,,,,POLSON H S,1,47.692377,-114.161666,,,,,,,,1,,,4,0,,,,NA
3021150,,,,MIAMI ELEM,1,48.1912,-112.2811,,,,,,,,1,,,4,0,,,,NA
3021270,,,,POPLAR H S,1,48.1118,-105.2017,,,,,,,,1,,,4,0,,,,NA
3021330,,,,POTOMAC ELEM,2,46.881001,-113.57562,,,,,,,,2,,,4,0,,,,NA
3021450,,,,POWELL COUNTY H S,1,46.398709,-112.728831,,,,,,,,1,,,4,0,,,,NA
3021480,,,,GARRISON ELEM,1,46.524889,-112.807389,,,,,,,,1,,,4,0,,,,NA
3021540,,,,POWER H S,1,47.715914,-111.68776,,,,,,,,1,,,4,0,,,,NA
3021850,,,,RAMSAY ELEM,2,46.005113,-112.687219,,,,,,,,2,,,4,0,,,,NA
3021900,,,,RAPELJE H S,1,45.972321,-109.260467,,,,,,,,1,,,4,0,,,,NA
3022080,,,,RED LODGE ELEM,2,45.182414,-109.249867,,,,,,,,2,,,4,0,,,,NA
3022230,,,,REED POINT ELEM,2,45.706679,-109.54656,,,,,,,,2,,,4,0,,,,NA
3022290,,,,REICHLE ELEM,1,45.48132,-112.69493,,,,,,,,1,,,4,0,,,,NA
3022370,,,,RICHEY ELEM,2,47.642591,-105.067476,,,,,,,,2,,,4,0,,,,NA
3022790,,,,RONAN ELEM,3,47.530705,-114.104137,,,,,,,,3,,,4,0,,,,NA
3022920,,,,ROSEBUD H S,1,46.27557,-106.44207,,,,,,,,1,,,4,0,,,,NA
3023070,,,,ROUNDUP HIGH SCHOOL,1,46.448847,-108.546291,,,,,,,,1,,,4,0,,,,NA
3023400,,,,SACO H S,1,48.459955,-107.34511,,,,,,,,1,,,4,0,,,,NA
3023550,,,,SAVAGE H S,1,47.45075,-104.34238,,,,,,,,1,,,4,0,,,,NA
3023850,,,,SHAWMUT ELEM,1,46.344498,-109.522949,,,,,,,,1,,,4,0,,,,NA
3023910,,,,SHELBY H S,1,48.526919,-111.858843,,,,,,,,1,,,4,0,,,,NA
3023970,,,,SHEPHERD H S,1,45.939172,-108.342815,,,,,,,,1,,,4,0,,,,NA
3024180,,,,SHERIDAN H S,1,45.454639,-112.192389,,,,,,,,1,,,4,0,,,,NA
3024230,,,,SIDNEY H S,1,47.713453,-104.15493,,,,,,,,1,,,4,0,,,,NA
3024330,,,,SIMMS H S,1,47.491756,-111.928193,,,,,,,,1,,,4,0,,,,NA
3024690,,,,SPRING CREEK COLONY ELEM,1,47.1543,-109.6209,,,,,,,,1,,,4,0,,,,NA
3024780,,,,SPRINGDALE ELEM,1,45.73651,-110.22369,,,,,,,,1,,,4,0,,,,NA
3024810,,,,SPRINGHILL ELEM,1,45.777663,-111.082143,,,,,,,,1,,,4,0,,,,NA
3024930,,,,ST REGIS K-12 SCHOOLS,3,47.299794,-115.099413,,,,,,,,3,,,4,0,,,,NA
3025020,,,,STEVENSVILLE ELEM,2,46.50771,-114.085215,,,,,,,,2,,,4,0,,,,NA
3025140,,,,CENTERVILLE H S,1,47.388673,-111.142556,,,,,,,,1,,,4,0,,,,NA
3025380,,,,SUNSET ELEM,1,46.9932,-113.3825,,,,,,,,1,,,4,0,,,,NA
3025500,,,,SWAN RIVER ELEM,2,48.095518,-114.02867,,,,,,,,2,,,4,0,,,,NA
3025890,,,,TARGET RANGE ELEM,2,46.848614,-114.081326,,,,,,,,2,,,4,0,,,,NA
3026070,,,,THOMPSON FALLS ELEM,2,47.597931,-115.342535,,,,,,,,2,,,4,0,,,,NA
3026100,,,,THOMPSON FALLS H S,1,47.597931,-115.342535,,,,,,,,1,,,4,0,,,,NA
3026190,,,,THREE FORKS H S,1,45.896128,-111.549231,,,,,,,,1,,,4,0,,,,NA
3026400,,,,TRAIL CREEK ELEM,1,46.1432,-105.1309,,,,,,,,1,,,4,0,,,,NA
3026490,,,,TRINITY ELEM,1,46.805808,-112.245318,,,,,,,,1,,,4,0,,,,NA
3026580,,,,TROY H S,1,48.460062,-115.89103,,,,,,,,1,,,4,0,,,,NA
3026670,,,,TURNER H S,1,48.84707,-108.4035,,,,,,,,1,,,4,0,,,,NA
3027090,,,,VALIER H S,1,48.3052,-112.2542,,,,,,,,1,,,4,0,,,,NA
3027150,,,,VALLEY VIEW ELEM,1,47.6315,-114.2847,,,,,,,,1,,,4,0,,,,NA
3027480,,,,WARRICK ELEM,1,48.059572,-109.578711,,,,,,,,1,,,4,0,,,,NA
3027570,,,,WEST VALLEY ELEM,2,48.239502,-114.417185,,,,,,,,2,,,4,0,,,,NA
3027790,,,,WHITEFISH H S,1,48.410732,-114.352991,,,,,,,,1,,,4,0,,,,NA
3027840,,,,WHITEHALL H S,1,45.87426,-112.09767,,,,,,,,1,,,4,0,,,,NA
3027960,,,,WHITLASH ELEM,1,48.9087,-111.2525,,,,,,,,1,,,4,0,,,,NA
3028020,,,,WIBAUX K-12 SCHOOLS,3,46.990214,-104.196136,,,,,,,,3,,,4,0,,,,NA
3028140,,,,WILLOW CREEK ELEM,2,45.824781,-111.645461,,,,,,,,2,,,4,0,,,,NA
3028500,,,,WISDOM ELEM,1,45.614561,-113.44855,,,,,,,,1,,,4,0,,,,NA
3028550,,,,WOLF CREEK ELEM,1,47.007693,-112.072853,,,,,,,,1,,,4,0,,,,NA
3028620,,,,WOLF POINT H S,1,48.089015,-105.642683,,,,,,,,1,,,4,0,,,,NA
3028650,,,,WOODMAN ELEM,2,46.76171,-114.26124,,,,,,,,2,,,4,0,,,,NA
3028770,,,,WHITE SULPHUR SPGS H S,1,46.5466,-110.9034,,,,,,,,1,,,4,0,,,,NA
3028860,,,,YELLOWSTONE ACADEMY ELEM,1,45.738411,-108.701188,,,,,,,,1,,,4,0,,,,NA
3028910,,,,ZURICH ELEM,1,48.5859,-109.03,,,,,,,,1,,,4,0,,,,NA
3028911,,,,ROCKY BOY H S,1,48.3274,-109.8321,,,,,,,,1,,,4,0,,,,NA
3100023,,,,MAXWELL PUBLIC SCHOOLS,2,41.077112,-100.518636,,,,,,,,2,,,4,0,,,,NA
3100046,,,,KEARNEY WEST HIGH SCHOOL,1,40.703376,-99.122214,,,,,,,,1,,,4,0,,,,NA
3100047,,,,PINE RIDGE JOB CORPS,1,42.892897,-103.066694,,,,,,,,1,,,4,0,,,,NA
3100051,,,,GENEVA NORTH SCHOOL,2,40.53578,-97.614586,,,,,,,,2,,,4,0,,,,NA
3100059,,,,UNL INDEPENDENT STUDY HIGH SCH,1,40.821183,-96.691144,,,,,,,,1,,,4,0,,,,NA
3100110,,,,SOUTH PLATTE PUBLIC SCHOOLS,2,41.065798,-102.069141,,,,,,,,2,,,4,0,,,,NA
3100116,,,,FREEMAN PUBLIC SCHOOLS,2,40.458199,-96.511168,,,,,,,,2,,,4,0,,,,NA
3100145,,,,NOVA ALTERNATIVE SCHOOL,1,41.301993,-95.965394,,,,,,,,1,,,4,0,,,,NA
3100147,,,,DOUGLAS COUNTY YOUTH CENTER,1,41.247773,-95.974529,,,,,,,,1,,,4,0,,,,NA
3100150,,,,MORTON SCHOOL,1,40.835381,-96.638979,,,,,,,,1,,,4,0,,,,NA
3100151,,,,PATHFINDER ED PRG-LANCASTER CO,1,40.763845,-96.704024,,,,,,,,1,,,4,0,,,,NA
3100152,,,,CHILD GUIDANCE CTR RTC SCHOOL,1,40.79625,-96.708198,,,,,,,,1,,,4,0,,,,NA
3100154,,,,NORTHEAST NE JUVENILE SERVICES,1,41.81791,-97.455389,,,,,,,,1,,,4,0,,,,NA
3100156,,,,ENVISIONS LEVEL III SCH PROG,1,42.032649,-97.412037,,,,,,,,1,,,4,0,,,,NA
3100160,,,,PATRICK J THOMAS JUVENILE CNTR,1,41.1459,-96.0484,,,,,,,,1,,,4,0,,,,NA
3100161,,,,PACES-W NE JUVENILE SERVICES,1,41.888517,-103.675612,,,,,,,,1,,,4,0,,,,NA
3100162,,,,EPWORTH VILLAGE LEARNING CTR,1,40.878238,-97.588681,,,,,,,,1,,,4,0,,,,NA
3100163,,,,CHASE COUNTY SCHOOLS,2,40.519856,-101.637147,,,,,,,,2,,,4,0,,,,NA
3100164,,,,BOYS & GIRLS HOME OF NEBRASKA,4,42.46178,-96.43486,,,,,,,,4,,,4,0,,,,NA
3100166,,,,UTA HALEE-COOPER VILLAGE,2,41.356087,-95.975952,,,,,,,,2,,,4,0,,,,NA
3100173,,,,ALTERNATIVES ACADEMY/JOURNEYS,1,41.176296,-95.976822,,,,,,,,1,,,4,0,,,,NA
3100174,,,,NEBRASKA YOUTH ACADEMY,1,40.584556,-98.436038,,,,,,,,1,,,4,0,,,,NA
3100176,,,,JOHNSON CO CENTRAL PUBLIC SCHS,4,40.372926,-96.191107,,,,,,,,4,,,4,0,,,,NA
3100177,,,,NE CORRECTIONAL YOUTH FACILITY,1,41.282701,-95.904627,,,,,,,,1,,,4,0,,,,NA
3100181,,,,ALEGENT/IMMANUEL RTC,1,41.331522,-96.006322,,,,,,,,1,,,4,0,,,,NA
3100182,,,,YOUTH LINKS-HEARTLAND FAMILY,1,41.23938,-95.926961,,,,,,,,1,,,4,0,,,,NA
3103210,,,,ARTHUR COUNTY SCHOOLS,2,41.56889,-101.68924,,,,,,,,2,,,4,0,,,,NA
3169780,,,,DODGE PUBLIC SCHOOLS,2,41.719983,-96.878941,,,,,,,,2,,,4,0,,,,NA
3172210,,,,HYANNIS AREA SCHOOLS,2,41.995761,-101.72257,,,,,,,,2,,,4,0,,,,NA
3173560,,,,MC PHERSON COUNTY SCHOOLS,2,41.553433,-100.958599,,,,,,,,2,,,4,0,,,,NA
3174850,,,,O'NEILL PUBLIC SCHOOLS,3,42.460119,-98.648613,,,,,,,,3,,,4,0,,,,NA
3175630,,,,SOUTH SARPY DIST 46,4,41.093902,-96.080942,,,,,,,,4,,,4,0,,,,NA
3176080,,,,RISING CITY PUBLIC SCHOOLS,2,41.197443,-97.292675,,,,,,,,2,,,4,0,,,,NA
3180010,,,,EDUCATIONAL SERVICE UNIT 01,1,42.260938,-96.86234,,,,,,,,1,,,4,0,,,,NA
3180020,,,,EDUCATIONAL SERVICE UNIT 02,0,41.4516,-96.513,,,,,,,,0,,,4,0,,,,NA
3180030,,,,EDUCATIONAL SERVICE UNIT 03,1,41.190081,-96.088144,,,,,,,,1,,,4,0,,,,NA
3180060,,,,EDUCATIONAL SERVICE UNIT 06,0,40.770566,-97.045753,,,,,,,,0,,,4,0,,,,NA
3180070,,,,EDUCATIONAL SERVICE UNIT 07,0,41.441884,-97.381154,,,,,,,,0,,,4,0,,,,NA
3180080,,,,EDUCATIONAL SERVICE UNIT 08,3,42.127881,-98.0298,,,,,,,,3,,,4,0,,,,NA
3180100,,,,EDUCATIONAL SERVICE UNIT 10,0,40.697329,-99.117373,,,,,,,,0,,,4,0,,,,NA
3180110,,,,EDUCATIONAL SERVICE UNIT 11,1,40.44886,-99.383676,,,,,,,,1,,,4,0,,,,NA
3180130,,,,EDUCATIONAL SERVICE UNIT 13,3,41.888517,-103.675612,,,,,,,,3,,,4,0,,,,NA
3180150,,,,EDUCATIONAL SERVICE UNIT 15,1,40.175187,-101.013027,,,,,,,,1,,,4,0,,,,NA
3180160,,,,EDUCATIONAL SERVICE UNIT 16,0,41.124619,-101.720661,,,,,,,,0,,,4,0,,,,NA
3180170,,,,EDUCATIONAL SERVICE UNIT 17,0,42.546788,-99.862542,,,,,,,,0,,,4,0,,,,NA
3180180,,,,EDUCATIONAL SERVICE UNIT 18,0,40.812681,-96.639831,,,,,,,,0,,,4,0,,,,NA
3180190,,,,EDUCATIONAL SERVICE UNIT 19,0,41.267414,-95.96069,,,,,,,,0,,,4,0,,,,NA
3200001,,,,STATE-SPONSORED CHARTER SCHOOLS,11,39.161346,-119.761897,,,,,,,,11,,,4,0,,,,NA
3200120,,,,ELKO COUNTY SCHOOL DISTRICT,30,40.840679,-115.764417,,,,,,,,30,,,4,0,,,,NA
3200450,,,,STOREY COUNTY SCHOOL DISTRICT,4,39.311,-119.6501,,,,,,,,4,,,4,0,,,,NA
3300001,,,,NEWMARKET SAU OFFICE,0,43.077731,-70.937268,,,,,,,,0,,,4,0,,,,NA
3300002,,,,RAYMOND SAU OFFICE,0,43.04607,-71.180509,,,,,,,,0,,,4,0,,,,NA
3300003,,,,JOHN STARK REGIONAL SCHOOL DISTRICT,1,43.193368,-71.850126,,,,,,,,1,,,4,0,,,,NA
3300007,,,,HENNIKER SAU OFFICE,0,43.193368,-71.850126,,,,,,,,0,,,4,0,,,,NA
3300008,,,,SOMERSWORTH SAU OFFICE,0,43.258816,-70.874218,,,,,,,,0,,,4,0,,,,NA
3300009,,,,FARMINGTON SAU OFFICE,0,43.3795,-71.047473,,,,,,,,0,,,4,0,,,,NA
3300010,,,,MASCOMA VALLEY SAU OFFICE,0,43.642753,-72.119825,,,,,,,,0,,,4,0,,,,NA
3300011,,,,BEDFORD SAU OFFICE,0,42.938316,-71.498075,,,,,,,,0,,,4,0,,,,NA
3300012,,,,JAFFREY-RINDGE SAU OFFICE,0,42.806074,-72.009549,,,,,,,,0,,,4,0,,,,NA
3300013,,,,WAKEFIELD SAU OFFICE,0,43.400644,-71.001716,,,,,,,,0,,,4,0,,,,NA
3300014,,,,HOPKINTON SAU OFFICE,0,43.218932,-71.71212,,,,,,,,0,,,4,0,,,,NA
3300015,,,,LINCOLN-WOODSTOCK SAU OFFICE,0,44.0426,-71.6705,,,,,,,,0,,,4,0,,,,NA
3300016,,,,BARRINGTON SAU OFFICE,0,43.218717,-71.033932,,,,,,,,0,,,4,0,,,,NA
3300017,,,,EXETER REGION COOP SCHOOL DISTRICT,2,42.97548,-70.957178,,,,,,,,2,,,4,0,,,,NA
3300018,,,,HANOVER SAU OFFICE,0,43.69893,-72.282534,,,,,,,,0,,,4,0,,,,NA
3300019,,,,GOSHEN-LEMPSTER SAU OFFICE,0,43.249074,-72.166854,,,,,,,,0,,,4,0,,,,NA
3300020,,,,ALTON SAU OFFICE,0,43.4053,-71.2219,,,,,,,,0,,,4,0,,,,NA
3300021,,,,GILFORD SAU OFFICE,0,43.548351,-71.407481,,,,,,,,0,,,4,0,,,,NA
3300022,,,,GRANTHAM SAU OFFICE,0,43.49192,-72.136242,,,,,,,,0,,,4,0,,,,NA
3300023,,,,LYME SAU OFFICE,0,43.810252,-72.160201,,,,,,,,0,,,4,0,,,,NA
3300024,,,,BOW SAU OFFICE,0,43.1533,-71.541537,,,,,,,,0,,,4,0,,,,NA
3300025,,,,MONROE SAU OFFICE,0,44.258373,-72.052679,,,,,,,,0,,,4,0,,,,NA
3300027,,,,LEBANON SAU OFFICE,0,43.64545,-72.253763,,,,,,,,0,,,4,0,,,,NA
3300028,,,,SHAKER REGIONAL SAU OFFICE,0,43.440447,-71.482008,,,,,,,,0,,,4,0,,,,NA
3300030,,,,NORTH COUNTRY CHARTER ACADEMY,2,44.303458,-71.769646,,,,,,,,2,,,4,0,,,,NA
3300031,,,,SEACOAST CHARTER SCHOOL,1,42.937846,-71.05503,,,,,,,,1,,,4,0,,,,NA
3300032,,,,PROSPECT MOUNTAIN JMA,0,43.4049,-71.2226,,,,,,,,0,,,4,0,,,,NA
3300033,,,,GILMANTON SAU OFFICE,0,43.424279,-71.413948,,,,,,,,0,,,4,0,,,,NA
3300034,,,,COOS COUNTY,0,44.995,-71.5314,,,,,,,,0,,,4,0,,,,NA
3300035,,,,GORHAM RANDOLPH SHELBURNE COOP SCHOOL DISTRICT,3,44.388676,-71.175519,,,,,,,,3,,,4,0,,,,NA
3300036,,,,COCHECO ARTS AND TECHNOLOGY ACADEMY,1,43.195197,-70.870445,,,,,,,,1,,,4,0,,,,NA
3300039,,,,SURRY VILLAGE CHARTER SCHOOL,1,43.012571,-72.323505,,,,,,,,1,,,4,0,,,,NA
3300040,,,,ACADEMY FOR SCIENCE AND DESIGN CHARTER SCHOOL,2,42.841466,-71.491925,,,,,,,,2,,,4,0,,,,NA
3300041,,,,CSI CHARTER SCHOOL,1,43.278432,-71.601322,,,,,,,,1,,,4,0,,,,NA
3300042,,,,STRONG FOUNDATIONS CHARTER SCHOOL,1,43.197768,-71.481502,,,,,,,,1,,,4,0,,,,NA
3300043,,,,LEDYARD CHARTER ACADEMY,1,43.645428,-72.254844,,,,,,,,1,,,4,0,,,,NA
3300044,,,,LITTLETON SAU OFFICE,0,44.309932,-71.772516,,,,,,,,0,,,4,0,,,,NA
3300045,,,,FREMONT SAU OFFICE,0,42.9851,-71.1307,,,,,,,,0,,,4,0,,,,NA
3300046,,,,CHESTER SAU OFFICE,0,42.960338,-71.252798,,,,,,,,0,,,4,0,,,,NA
3300048,,,,GREAT BAY ELEARNING CHARTER SCHOOL,2,42.97548,-70.957178,,,,,,,,2,,,4,0,,,,NA
3300049,,,,PROSPECT MOUNTAIN SCHOOL DISTRICT,1,43.431,-71.2074,,,,,,,,1,,,4,0,,,,NA
3300050,,,,HUDSON SAU OFFICE,0,42.765021,-71.43872,,,,,,,,0,,,4,0,,,,NA
3300616,,,,MILTON SCHOOL DISTRICT,3,43.400644,-71.001716,,,,,,,,3,,,4,0,,,,NA
3301350,,,,ALBANY SCHOOL DISTRICT,0,43.978672,-71.127554,,,,,,,,0,,,4,0,,,,NA
3301380,,,,ALLENSTOWN SCHOOL DISTRICT,2,43.145636,-71.456486,,,,,,,,2,,,4,0,,,,NA
3301470,,,,AMHERST SCHOOL DISTRICT,2,42.86392,-71.626482,,,,,,,,2,,,4,0,,,,NA
3301500,,,,ANDOVER SCHOOL DISTRICT,1,43.278551,-71.595684,,,,,,,,1,,,4,0,,,,NA
3301560,,,,ASHLAND SCHOOL DISTRICT,1,43.654759,-71.50019,,,,,,,,1,,,4,0,,,,NA
3301590,,,,AUBURN SCHOOL DISTRICT,1,43.047826,-71.416101,,,,,,,,1,,,4,0,,,,NA
3301620,,,,BARNSTEAD SCHOOL DISTRICT,1,43.339971,-71.288283,,,,,,,,1,,,4,0,,,,NA
